player_rating,opponent_rating,rating_diff,player_acpl,expected_acpl,acpl_gap,num_moves,avg_time_per_move,performance_rating,time_control_seconds,time_control,game_result,opening_eco,opening_family,color_played,is_suspicious
1954,1578,376,56,70,-14,24,5.31,2354,1200,classical,win,C41,C,white,0
1578,1954,376,83,84,-1,24,7.15,1178,1200,classical,loss,C41,C,black,0
1973,1918,55,43,70,-27,46,14.31,1573,1800,classical,loss,B00,B,white,0
1918,1973,55,33,70,-37,46,16.38,2318,1800,classical,win,B00,B,black,0
1914,1889,25,28,70,-42,40,9.86,2314,1800,classical,win,E67,E,white,1
1889,1914,25,51,70,-19,40,45.0,1489,1800,classical,loss,E67,E,black,0
1939,1897,42,49,70,-21,53,22.71,1539,1200,classical,loss,C14,C,white,0
1897,1939,42,29,70,-41,53,14.21,2297,1200,classical,win,C14,C,black,1
1881,1894,13,24,70,-46,35,13.03,2281,1200,classical,win,A54,A,white,1
1894,1881,13,41,70,-29,35,37.14,1494,1200,classical,loss,A54,A,black,0
1872,1731,141,39,70,-31,49,7.67,2272,1200,classical,win,A21,A,white,0
1731,1872,141,62,75,-13,49,10.02,1331,1200,classical,loss,A21,A,black,0
1831,1885,54,27,70,-43,26,19.23,2231,900,classical,win,A10,A,white,1
1885,1831,54,64,70,-6,26,29.21,1485,900,classical,loss,A10,A,black,0
1838,2091,253,50,70,-20,34,7.26,1438,1500,classical,loss,B02,B,white,0
2091,1838,253,26,39,-13,34,9.89,2491,1500,classical,win,B02,B,black,0
1736,1786,50,37,75,-38,33,56.99,1336,5400,classical,loss,A16,A,white,0
1786,1736,50,26,75,-49,33,13.59,2186,5400,classical,win,A16,A,black,1
1843,1865,22,45,70,-25,25,4.64,1443,1200,classical,loss,C01,C,white,0
1865,1843,22,18,70,-52,25,4.89,2265,1200,classical,win,C01,C,black,1
1834,1863,29,92,70,22,34,8.0,2234,1200,classical,win,C13,C,white,0
1863,1834,29,112,70,42,34,18.6,1463,1200,classical,loss,C13,C,black,0
1831,1884,53,49,70,-21,33,2.65,1431,1800,classical,loss,B50,B,white,0
1884,1831,53,32,70,-38,33,20.48,2284,1800,classical,win,B50,B,black,0
1921,1849,72,39,70,-31,24,28.11,2321,900,classical,win,B40,B,white,0
1849,1921,72,65,70,-5,24,3.65,1449,900,classical,loss,B40,B,black,0
1819,1830,11,102,70,32,43,30.21,1419,1200,classical,loss,C02,C,white,0
1830,1819,11,79,70,9,43,7.16,2230,1200,classical,win,C02,C,black,0
1719,1811,92,56,75,-19,57,12.23,1319,1500,classical,loss,B07,B,white,0
1811,1719,92,38,70,-32,57,13.76,2211,1500,classical,win,B07,B,black,0
1765,1849,84,50,75,-25,35,10.1,1365,1200,classical,loss,A03,A,white,0
1849,1765,84,20,70,-50,35,10.1,2249,1200,classical,win,A03,A,black,1
1844,1680,164,56,70,-14,33,11.98,2244,1200,classical,win,C30,C,white,0
1680,1844,164,78,75,3,33,10.58,1280,1200,classical,loss,C30,C,black,0
1517,1873,356,55,84,-29,29,16.86,1917,1200,classical,win,C10,C,white,0
1873,1517,356,90,70,20,29,10.22,1473,1200,classical,loss,C10,C,black,0
1875,1796,79,30,70,-40,25,7.28,2275,1500,classical,win,B28,B,white,0
1796,1875,79,54,75,-21,25,116.47,1396,1500,classical,loss,B28,B,black,0
1548,1871,323,89,84,5,34,1.11,1148,1200,classical,loss,B70,B,white,0
1871,1548,323,57,70,-13,34,6.07,2271,1200,classical,win,B70,B,black,0
1625,1550,75,55,75,-20,38,2.59,1225,180,blitz,loss,C47,C,white,0
1550,1625,75,28,84,-56,38,2.64,1950,180,blitz,win,C47,C,black,1
1543,1492,51,145,84,61,8,3.31,1143,300,blitz,loss,B01,B,white,0
1492,1543,51,19,84,-65,8,7.85,1892,300,blitz,win,B01,B,black,1
1603,1543,60,87,75,12,31,2.29,1203,180,blitz,loss,C44,C,white,0
1543,1603,60,59,84,-25,31,2.45,1943,180,blitz,win,C44,C,black,0
1597,1855,258,101,84,17,30,2.75,1197,600,rapid,loss,unknown,unknown,white,0
1855,1597,258,65,70,-5,30,3.03,2255,600,rapid,win,unknown,unknown,black,0
2130,1583,547,51,39,12,39,3.44,1730,600,rapid,loss,unknown,unknown,white,0
1583,2130,547,25,84,-59,39,2.92,1983,600,rapid,win,unknown,unknown,black,1
1585,1932,347,50,84,-34,62,2.78,1185,600,rapid,loss,unknown,unknown,white,0
1932,1585,347,33,70,-37,62,5.63,2332,600,rapid,win,unknown,unknown,black,0
1209,1601,392,60,90,-30,30,9.77,1609,600,rapid,win,unknown,unknown,white,0
1601,1209,392,91,75,16,30,4.17,1201,600,rapid,loss,unknown,unknown,black,0
1996,1608,388,31,70,-39,59,6.59,2396,600,rapid,win,unknown,unknown,white,0
1608,1996,388,47,75,-28,59,6.08,1208,600,rapid,loss,unknown,unknown,black,0
1434,1602,168,96,84,12,25,7.56,1034,600,rapid,loss,unknown,unknown,white,0
1602,1434,168,63,75,-12,25,5.12,2002,600,rapid,win,unknown,unknown,black,0
1590,1657,67,24,84,-60,69,4.56,1990,600,rapid,win,unknown,unknown,white,1
1657,1590,67,40,75,-35,69,2.73,1257,600,rapid,loss,unknown,unknown,black,0
1223,1588,365,120,90,30,31,12.51,823,600,rapid,loss,unknown,unknown,white,0
1588,1223,365,82,84,-2,31,6.81,1988,600,rapid,win,unknown,unknown,black,0
1605,1309,296,52,75,-23,25,4.32,1205,600,rapid,loss,unknown,unknown,white,0
1309,1605,296,16,90,-74,25,4.67,1709,600,rapid,win,unknown,unknown,black,1
1583,1610,27,35,84,-49,39,4.34,1983,600,rapid,win,A48,A,white,1
1610,1583,27,59,75,-16,39,3.62,1210,600,rapid,loss,A48,A,black,0
1444,1618,174,55,84,-29,50,8.96,1844,600,rapid,win,C65,C,white,0
1618,1444,174,71,75,-4,50,4.14,1218,600,rapid,loss,C65,C,black,0
1304,1354,50,34,90,-56,52,2.08,1704,120,blitz,win,B13,B,white,1
1354,1304,50,53,90,-37,52,2.79,954,120,blitz,loss,B13,B,black,0
1364,1166,198,39,90,-51,47,1.28,964,120,blitz,loss,D02,D,white,1
1166,1364,198,60,100,-40,47,2.3,1566,120,blitz,win,D02,D,black,0
927,1363,436,130,105,25,12,2.14,527,120,blitz,loss,C20,C,white,0
1363,927,436,52,90,-38,12,1.15,1763,120,blitz,win,C20,C,black,0
1365,1690,325,54,90,-36,61,5.54,965,120,blitz,loss,A40,A,white,0
1690,1365,325,37,75,-38,61,2.85,2090,120,blitz,win,A40,A,black,0
1418,1357,61,78,84,-6,36,2.79,1018,120,blitz,loss,B10,B,white,0
1357,1418,61,49,90,-41,36,5.35,1757,120,blitz,win,B10,B,black,1
1173,1360,187,100,100,0,28,3.05,1573,120,blitz,win,B27,B,white,0
1360,1173,187,83,90,-7,28,2.14,960,120,blitz,loss,B27,B,black,0
1326,1686,360,61,90,-29,51,6.01,1726,120,blitz,win,A40,A,white,0
1686,1326,360,83,75,8,51,1.18,1286,120,blitz,loss,A40,A,black,0
1306,1346,40,53,90,-37,23,9.44,1706,180,blitz,win,A46,A,white,0
1346,1306,40,64,90,-26,23,10.08,946,180,blitz,loss,A46,A,black,0
1372,1312,60,158,90,68,13,10.15,972,180,blitz,loss,B32,B,white,0
1312,1372,60,133,90,43,13,1.47,1712,180,blitz,win,B32,B,black,0
1311,1373,62,140,90,50,44,5.23,1711,180,blitz,win,D05,D,white,0
1373,1311,62,165,90,75,44,5.17,973,180,blitz,loss,D05,D,black,0
1345,1303,42,106,90,16,12,2.24,945,180,blitz,loss,C20,C,white,0
1303,1345,42,41,90,-49,12,4.88,1703,180,blitz,win,C20,C,black,1
1296,1309,13,45,90,-45,63,4.99,1696,180,blitz,win,D02,D,white,1
1309,1296,13,59,90,-31,63,6.1,909,180,blitz,loss,D02,D,black,0
1222,1290,68,62,90,-28,48,3.02,822,180,blitz,loss,D05,D,white,0
1290,1222,68,42,90,-48,48,3.66,1690,180,blitz,win,D05,D,black,1
1242,1205,37,47,90,-43,33,1.28,1642,300,rapid,win,D04,D,white,1
1205,1242,37,65,90,-25,33,12.3,805,300,rapid,loss,D04,D,black,0
1236,1228,8,99,90,9,25,6.83,1636,600,rapid,win,B08,B,white,0
1228,1236,8,119,90,29,25,19.82,828,600,rapid,loss,B08,B,black,0
1223,1196,27,90,90,0,48,6.59,823,600,rapid,loss,B24,B,white,0
1196,1223,27,71,100,-29,48,4.11,1596,600,rapid,win,B24,B,black,0
1711,1500,211,166,75,91,27,15.73,1311,600,rapid,loss,D05,D,white,0
1500,1711,211,155,84,71,27,9.89,1900,600,rapid,win,D05,D,black,0
2418,2399,19,46,39,7,55,3.27,2018,180,blitz,loss,C10,C,white,0
2399,2418,19,43,39,4,55,3.28,2799,180,blitz,win,C10,C,black,0
2462,2466,4,36,39,-3,39,3.72,2062,180,blitz,loss,B27,B,white,0
2466,2462,4,20,39,-19,39,3.67,2866,180,blitz,win,B27,B,black,0
2450,2518,68,54,39,15,36,4.94,2850,180,blitz,win,D45,D,white,0
2518,2450,68,21,39,-18,36,5.0,2118,180,blitz,loss,D45,D,black,0
2477,2390,87,30,39,-9,39,2.97,2877,180,blitz,win,C11,C,white,0
2390,2477,87,55,39,16,39,3.96,1990,180,blitz,loss,C11,C,black,0
2464,2527,63,28,39,-11,30,4.18,2864,180,blitz,win,D35,D,white,0
2527,2464,63,64,39,25,30,4.66,2127,180,blitz,loss,D35,D,black,0
2495,2375,120,19,39,-20,32,4.7,2895,180,blitz,win,B15,B,white,0
2375,2495,120,18,39,-21,32,7.09,1975,180,blitz,loss,B15,B,black,0
2502,2558,56,10,39,-29,36,3.32,2902,180,blitz,win,A05,A,white,0
2558,2502,56,32,39,-7,36,3.72,2158,180,blitz,loss,A05,A,black,0
2576,2627,51,45,39,6,47,3.06,2176,180,blitz,loss,B03,B,white,0
2627,2576,51,38,39,-1,47,2.91,3027,180,blitz,win,B03,B,black,0
2557,2500,57,37,39,-2,31,4.55,2957,180,blitz,win,B40,B,white,0
2500,2557,57,56,39,17,31,5.81,2100,180,blitz,loss,B40,B,black,0
2624,2536,88,66,39,27,35,4.53,2224,180,blitz,loss,D35,D,white,0
2536,2624,88,41,39,2,35,3.73,2936,180,blitz,win,D35,D,black,0
2391,2525,134,40,39,1,35,3.52,1991,180,blitz,loss,B10,B,white,0
2525,2391,134,21,39,-18,35,3.66,2925,180,blitz,win,B10,B,black,0
2513,2372,141,37,39,-2,40,3.58,2913,180,blitz,win,C17,C,white,0
2372,2513,141,60,39,21,40,3.77,1972,180,blitz,loss,C17,C,black,0
2500,2385,115,14,39,-25,18,4.79,2900,180,blitz,win,B15,B,white,0
2385,2500,115,35,39,-4,18,4.78,1985,180,blitz,loss,B15,B,black,0
2551,2475,76,57,39,18,71,2.56,2151,180,blitz,loss,D06,D,white,0
2475,2551,76,41,39,2,71,2.54,2875,180,blitz,win,D06,D,black,0
2475,2456,19,32,39,-7,44,3.8,2875,180,blitz,win,C55,C,white,0
2456,2475,19,54,39,15,44,2.37,2056,180,blitz,loss,C55,C,black,0
2544,2536,8,37,39,-2,71,2.52,2144,180,blitz,loss,B90,B,white,0
2536,2544,8,23,39,-16,71,2.46,2936,180,blitz,win,B90,B,black,0
2370,2530,160,43,39,4,28,3.96,1970,180,blitz,loss,B18,B,white,0
2530,2370,160,26,39,-13,28,3.97,2930,180,blitz,win,B18,B,black,0
2502,2519,17,31,39,-8,28,4.42,2902,180,blitz,win,B00,B,white,0
2519,2502,17,57,39,18,28,5.39,2119,180,blitz,loss,B00,B,black,0
2462,2474,12,13,39,-26,23,3.67,2062,180,blitz,loss,B18,B,white,0
2474,2462,12,12,39,-27,23,2.63,2874,180,blitz,win,B18,B,black,0
2453,2342,111,36,39,-3,42,3.34,2853,180,blitz,win,B70,B,white,0
2342,2453,111,31,39,-8,42,4.29,1942,180,blitz,loss,B70,B,black,0
2374,2498,124,28,39,-11,45,3.39,2774,180,blitz,win,B12,B,white,0
2498,2374,124,43,39,4,45,3.88,2098,180,blitz,loss,B12,B,black,0
2543,2564,21,105,39,66,43,3.59,2543,180,blitz,draw,B00,B,white,0
2564,2543,21,104,39,65,43,3.47,2564,180,blitz,draw,B00,B,black,0
2337,2519,182,70,39,31,36,2.26,1937,180,blitz,loss,B15,B,white,0
2519,2337,182,45,39,6,36,4.1,2919,180,blitz,win,B15,B,black,0
2573,2552,21,19,39,-20,82,2.2,2173,180,blitz,loss,B10,B,white,0
2552,2573,21,30,39,-9,82,1.92,2952,180,blitz,win,B10,B,black,0
2606,2495,111,48,39,9,25,5.03,2206,180,blitz,loss,A15,A,white,0
2495,2606,111,27,39,-12,25,2.68,2895,180,blitz,win,A15,A,black,0
2404,2500,96,40,39,1,39,3.56,2804,180,blitz,win,C55,C,white,0
2500,2404,96,65,39,26,39,3.13,2100,180,blitz,loss,C55,C,black,0
2284,2325,41,51,39,12,35,5.13,1884,180,blitz,loss,B10,B,white,0
2325,2284,41,24,39,-15,35,4.79,2725,180,blitz,win,B10,B,black,0
2235,2151,84,43,39,4,37,3.62,2635,180,blitz,win,B13,B,white,0
2151,2235,84,68,39,29,37,4.21,1751,180,blitz,loss,B13,B,black,0
2112,2015,97,100,39,61,29,5.86,1712,180,blitz,loss,B10,B,white,0
2015,2112,97,66,39,27,29,5.32,2415,180,blitz,win,B10,B,black,0
1754,1500,254,77,75,2,20,2.43,1354,180,blitz,loss,B14,B,white,0
1500,1754,254,27,84,-57,20,4.64,1900,180,blitz,win,B14,B,black,1
2326,2634,308,56,39,17,30,17.92,1926,600,rapid,loss,B22,B,white,0
2634,2326,308,19,39,-20,30,11.0,3034,600,rapid,win,B22,B,black,0
2596,2645,49,18,39,-21,44,6.8,2996,600,rapid,win,D43,D,white,0
2645,2596,49,34,39,-5,44,6.58,2245,600,rapid,loss,D43,D,black,0
2647,2595,52,7,39,-32,47,6.7,2647,600,rapid,draw,C00,C,white,0
2595,2647,52,6,39,-33,47,8.72,2595,600,rapid,draw,C00,C,black,0
2639,2548,91,76,39,37,53,9.66,3039,600,rapid,win,A00,A,white,0
2548,2639,91,96,39,57,53,10.59,2148,600,rapid,loss,A00,A,black,0
2539,2631,92,50,39,11,50,12.0,2139,600,rapid,loss,B12,B,white,0
2631,2539,92,31,39,-8,50,10.22,3031,600,rapid,win,B12,B,black,0
2637,2434,203,9,39,-30,90,4.87,2637,600,rapid,draw,B00,B,white,0
2434,2637,203,9,39,-30,90,6.44,2434,600,rapid,draw,B00,B,black,0
2633,2348,285,24,39,-15,42,8.13,3033,600,rapid,win,C42,C,white,0
2348,2633,285,41,39,2,42,11.93,1948,600,rapid,loss,C42,C,black,0
2733,2618,115,60,39,21,36,16.34,2333,600,rapid,loss,A04,A,white,0
2618,2733,115,30,39,-9,36,12.51,3018,600,rapid,win,A04,A,black,0
2614,2337,277,31,39,-8,26,10.77,3014,600,rapid,win,C02,C,white,0
2337,2614,277,51,39,12,26,17.73,1937,600,rapid,loss,C02,C,black,0
2638,2600,38,14,39,-25,68,8.82,2238,600,rapid,loss,B12,B,white,0
2600,2638,38,14,39,-25,68,6.37,3000,600,rapid,win,B12,B,black,0
2591,2511,80,26,39,-13,58,9.05,2991,600,rapid,win,C30,C,white,0
2511,2591,80,30,39,-9,58,10.07,2111,600,rapid,loss,C30,C,black,0
2582,2472,110,33,39,-6,51,7.59,2982,600,rapid,win,C11,C,white,0
2472,2582,110,51,39,12,51,11.07,2072,600,rapid,loss,C11,C,black,0
2390,2575,185,85,39,46,39,13.74,1990,600,rapid,loss,A04,A,white,0
2575,2390,185,60,39,21,39,10.27,2975,600,rapid,win,A04,A,black,0
2479,2564,85,46,39,7,27,16.89,2079,600,rapid,loss,B12,B,white,0
2564,2479,85,26,39,-13,27,11.64,2964,600,rapid,win,B12,B,black,0
2557,2370,187,18,39,-21,21,3.73,2957,600,rapid,win,B90,B,white,0
2370,2557,187,42,39,3,21,3.99,1970,600,rapid,loss,B90,B,black,0
2427,2562,135,18,39,-21,54,10.57,2427,600,rapid,draw,D04,D,white,0
2562,2427,135,18,39,-21,54,7.64,2562,600,rapid,draw,D04,D,black,0
2550,2495,55,29,39,-10,46,8.0,2950,600,rapid,win,B03,B,white,0
2495,2550,55,29,39,-10,46,12.4,2095,600,rapid,loss,B03,B,black,0
2416,2539,123,37,39,-2,47,11.75,2016,600,rapid,loss,D02,D,white,0
2539,2416,123,24,39,-15,47,7.01,2939,600,rapid,win,D02,D,black,0
2691,2532,159,11,39,-28,76,7.67,2691,600,rapid,draw,D30,D,white,0
2532,2691,159,12,39,-27,76,6.76,2532,600,rapid,draw,D30,D,black,0
2517,2489,28,24,39,-15,61,8.23,2917,600,rapid,win,C54,C,white,0
2489,2517,28,39,39,0,61,9.75,2089,600,rapid,loss,C54,C,black,0
2489,2517,28,20,39,-19,45,10.01,2489,600,rapid,draw,B10,B,white,0
2517,2489,28,19,39,-20,45,7.58,2517,600,rapid,draw,B10,B,black,0
2502,2452,50,13,39,-26,32,8.98,2902,600,rapid,win,B17,B,white,0
2452,2502,50,25,39,-14,32,11.56,2052,600,rapid,loss,B17,B,black,0
2490,2357,133,37,39,-2,63,7.85,2890,600,rapid,win,B00,B,white,0
2357,2490,133,54,39,15,63,9.17,1957,600,rapid,loss,B00,B,black,0
2482,2650,168,13,39,-26,79,5.14,2482,600,rapid,draw,B56,B,white,0
2650,2482,168,13,39,-26,79,7.6,2650,600,rapid,draw,B56,B,black,0
2296,2470,174,37,39,-2,31,10.84,1896,600,rapid,loss,B12,B,white,0
2470,2296,174,19,39,-20,31,10.6,2870,600,rapid,win,B12,B,black,0
2409,2449,40,54,39,15,30,18.26,2009,600,rapid,loss,B12,B,white,0
2449,2409,40,24,39,-15,30,6.13,2849,600,rapid,win,B12,B,black,0
2310,2433,123,40,39,1,22,9.76,1910,600,rapid,loss,B10,B,white,0
2433,2310,123,16,39,-23,22,8.16,2833,600,rapid,win,B10,B,black,0
2351,2411,60,42,39,3,30,4.79,1951,600,rapid,loss,B12,B,white,0
2411,2351,60,33,39,-6,30,6.34,2811,600,rapid,win,B12,B,black,0
2395,2255,140,16,39,-23,35,6.94,2795,600,rapid,win,C11,C,white,0
2255,2395,140,36,39,-3,35,12.45,1855,600,rapid,loss,C11,C,black,0
2391,2450,59,4,39,-35,49,8.14,2391,600,rapid,draw,C54,C,white,0
2450,2391,59,4,39,-35,49,5.43,2450,600,rapid,draw,C54,C,black,0
2156,2376,220,45,39,6,45,4.09,1756,600,rapid,loss,B07,B,white,0
2376,2156,220,23,39,-16,45,8.18,2776,600,rapid,win,B07,B,black,0
2361,2158,203,19,39,-20,23,11.27,2761,600,rapid,win,C43,C,white,0
2158,2361,203,46,39,7,23,14.31,1758,600,rapid,loss,C43,C,black,0
2337,2225,112,23,39,-16,49,9.01,2737,600,rapid,win,C22,C,white,0
2225,2337,112,39,39,0,49,9.36,1825,600,rapid,loss,C22,C,black,0
2177,2311,134,42,39,3,49,11.99,1777,600,rapid,loss,B00,B,white,0
2311,2177,134,32,39,-7,49,8.2,2711,600,rapid,win,B00,B,black,0
2279,2193,86,39,39,0,27,4.05,2679,600,rapid,win,B30,B,white,0
2193,2279,86,74,39,35,27,4.51,1793,600,rapid,loss,B30,B,black,0
2206,2232,26,57,39,18,14,14.92,1806,600,rapid,loss,B00,B,white,0
2232,2206,26,18,39,-21,14,15.92,2632,600,rapid,win,B00,B,black,0
2195,2079,116,33,39,-6,51,5.13,2595,600,rapid,win,B00,B,white,0
2079,2195,116,52,39,13,51,11.77,1679,600,rapid,loss,B00,B,black,0
2334,2088,246,41,39,2,59,9.53,1934,600,rapid,loss,D02,D,white,0
2088,2334,246,26,39,-13,59,6.86,2488,600,rapid,win,D02,D,black,0
2021,2007,14,60,39,21,28,8.73,1621,600,rapid,loss,D01,D,white,0
2007,2021,14,32,39,-7,28,6.48,2407,600,rapid,win,D01,D,black,0
1911,1929,18,10,70,-60,10,4.34,2311,600,rapid,win,C54,C,white,1
1929,1911,18,53,70,-17,10,5.49,1529,600,rapid,loss,C54,C,black,0
1754,1847,93,51,75,-24,51,5.91,2154,600,rapid,win,C10,C,white,0
1847,1754,93,61,70,-9,51,11.77,1447,600,rapid,loss,C10,C,black,0
1528,1580,52,61,84,-23,22,5.52,1128,600,rapid,loss,B15,B,white,0
1580,1528,52,16,84,-68,22,2.29,1980,600,rapid,win,B15,B,black,1
1091,1500,409,76,100,-24,42,10.85,691,600,rapid,loss,B10,B,white,0
1500,1091,409,53,84,-31,42,6.96,1900,600,rapid,win,B10,B,black,0
2034,2003,31,18,39,-21,19,3.96,2434,180,blitz,win,B27,B,white,0
2003,2034,31,50,39,11,19,4.12,1603,180,blitz,loss,B27,B,black,0
2011,2120,109,39,39,0,28,4.16,2411,180,blitz,win,A45,A,white,0
2120,2011,109,75,39,36,28,4.67,1720,180,blitz,loss,A45,A,black,0
2013,1976,37,55,39,16,49,3.67,1613,180,blitz,loss,D11,D,white,0
1976,2013,37,56,70,-14,49,3.6,2376,180,blitz,win,D11,D,black,0
1426,1524,98,54,84,-30,30,2.6,1026,600,rapid,loss,B10,B,white,0
1524,1426,98,35,84,-49,30,6.06,1924,600,rapid,win,B10,B,black,1
1129,1440,311,43,100,-57,21,8.19,1529,600,rapid,win,unknown,unknown,white,1
1440,1129,311,70,84,-14,21,5.04,1040,600,rapid,loss,unknown,unknown,black,0
1124,1455,331,63,100,-37,34,4.11,1524,600,rapid,win,C41,C,white,0
1455,1124,331,91,84,7,34,3.58,1055,600,rapid,loss,C41,C,black,0
1651,1442,209,85,75,10,18,7.3,1251,600,rapid,loss,C41,C,white,0
1442,1651,209,41,84,-43,18,4.28,1842,600,rapid,win,C41,C,black,1
1435,1337,98,41,84,-43,28,1.89,1835,600,rapid,win,C00,C,white,1
1337,1435,98,76,90,-14,28,2.7,937,600,rapid,loss,C00,C,black,0
1429,1347,82,40,84,-44,24,2.84,1829,600,rapid,win,B20,B,white,1
1347,1429,82,81,90,-9,24,4.91,947,600,rapid,loss,B20,B,black,0
1373,1873,500,24,90,-66,42,4.41,1773,600,rapid,win,C00,C,white,1
1873,1373,500,30,70,-40,42,11.74,1473,600,rapid,loss,C00,C,black,0
1685,1317,368,82,75,7,23,26.09,1285,600,rapid,loss,unknown,unknown,white,0
1317,1685,368,79,90,-11,23,10.05,1717,600,rapid,win,unknown,unknown,black,0
1303,1308,5,18,90,-72,55,4.67,1703,600,rapid,win,C46,C,white,1
1308,1303,5,37,90,-53,55,3.24,908,600,rapid,loss,C46,C,black,1
1470,1512,42,15,84,-69,26,4.02,1870,1800,classical,win,A45,A,white,1
1512,1470,42,44,84,-40,26,4.4,1112,1800,classical,loss,A45,A,black,0
1327,1452,125,76,90,-14,36,5.97,927,1800,classical,loss,C20,C,white,0
1452,1327,125,49,84,-35,36,4.45,1852,1800,classical,win,C20,C,black,0
1442,1456,14,86,84,2,22,26.94,1842,1800,classical,win,B06,B,white,0
1456,1442,14,114,84,30,22,6.72,1056,1800,classical,loss,B06,B,black,0
1428,1486,58,52,84,-32,22,3.45,1828,1800,classical,win,C60,C,white,0
1486,1428,58,97,84,13,22,4.54,1086,1800,classical,loss,C60,C,black,0
1467,1452,15,30,84,-54,19,10.09,1867,1500,classical,win,C44,C,white,1
1452,1467,15,62,84,-22,19,5.49,1052,1500,classical,loss,C44,C,black,0
1435,1291,144,75,84,-9,35,3.85,1835,1800,classical,win,B00,B,white,0
1291,1435,144,104,90,14,35,7.66,891,1800,classical,loss,B00,B,black,0
1340,1422,82,49,90,-41,22,7.57,940,1500,classical,loss,D02,D,white,1
1422,1340,82,17,84,-67,22,3.39,1822,1500,classical,win,D02,D,black,1
1150,1144,6,116,100,16,22,29.56,750,1500,classical,loss,C20,C,white,0
1144,1150,6,80,100,-20,22,5.6,1544,1500,classical,win,C20,C,black,0
1623,1629,6,82,75,7,29,5.56,1223,300,blitz,loss,B21,B,white,0
1629,1623,6,47,75,-28,29,6.74,2029,300,blitz,win,B21,B,black,0
1757,1679,78,102,75,27,49,4.98,1757,600,rapid,draw,B10,B,white,0
1679,1757,78,78,75,3,49,6.67,1679,600,rapid,draw,B10,B,black,0
1621,1608,13,39,75,-36,44,11.43,1621,600,rapid,draw,D11,D,white,0
1608,1621,13,39,75,-36,44,8.69,1608,600,rapid,draw,D11,D,black,0
1086,1117,31,72,100,-28,19,10.68,686,600,rapid,loss,C50,C,white,0
1117,1086,31,22,100,-78,19,20.14,1517,600,rapid,win,C50,C,black,1
1008,1030,22,126,100,26,15,10.44,608,600,rapid,loss,C20,C,white,0
1030,1008,22,62,100,-38,15,25.86,1430,600,rapid,win,C20,C,black,0
1130,1091,39,62,100,-38,22,4.15,1530,600,rapid,win,D02,D,white,0
1091,1130,39,90,100,-10,22,10.46,691,600,rapid,loss,D02,D,black,0
1103,1071,32,21,100,-79,15,13.58,703,600,rapid,loss,C55,C,white,1
1071,1103,32,14,100,-86,15,28.98,1471,600,rapid,win,C55,C,black,1
2945,2637,308,51,39,12,63,2.83,3345,180,blitz,win,D37,D,white,0
2637,2945,308,64,39,25,63,2.86,2237,180,blitz,loss,D37,D,black,0
2769,2935,166,40,39,1,54,2.97,2369,180,blitz,loss,A00,A,white,0
2935,2769,166,24,39,-15,54,2.59,3335,180,blitz,win,A00,A,black,0
2948,2870,78,28,39,-11,38,4.2,3348,180,blitz,win,D77,D,white,0
2870,2948,78,40,39,1,38,4.68,2470,180,blitz,loss,D77,D,black,0
2772,2938,166,72,39,33,54,3.2,2372,180,blitz,loss,E10,E,white,0
2938,2772,166,54,39,15,54,3.2,3338,180,blitz,win,E10,E,black,0
2966,2763,203,34,39,-5,57,3.06,2566,180,blitz,loss,A45,A,white,0
2763,2966,203,16,39,-23,57,2.93,3163,180,blitz,win,A45,A,black,0
2767,2956,189,43,39,4,23,5.69,2367,180,blitz,loss,B10,B,white,0
2956,2767,189,23,39,-16,23,3.57,3356,180,blitz,win,B10,B,black,0
2946,2769,177,19,39,-20,42,3.23,3346,180,blitz,win,E11,E,white,0
2769,2946,177,31,39,-8,42,2.63,2369,180,blitz,loss,E11,E,black,0
2773,2933,160,29,39,-10,17,4.79,2373,180,blitz,loss,E05,E,white,0
2933,2773,160,3,39,-36,17,2.33,3333,180,blitz,win,E05,E,black,0
2949,2656,293,35,39,-4,56,2.91,2549,180,blitz,loss,C67,C,white,0
2656,2949,293,17,39,-22,56,2.78,3056,180,blitz,win,C67,C,black,0
2719,2986,267,41,39,2,40,3.8,3119,180,blitz,win,A01,A,white,0
2986,2719,267,47,39,8,40,4.26,2586,180,blitz,loss,A01,A,black,0
2716,2978,262,45,39,6,30,3.22,2316,180,blitz,loss,A69,A,white,0
2978,2716,262,20,39,-19,30,3.19,3378,180,blitz,win,A69,A,black,0
2977,3011,34,46,39,7,34,4.57,2977,180,blitz,draw,B89,B,white,0
3011,2977,34,47,39,8,34,5.35,3011,180,blitz,draw,B89,B,black,0
2665,2971,306,31,39,-8,60,3.0,2265,180,blitz,loss,A01,A,white,0
2971,2665,306,30,39,-9,60,2.86,3371,180,blitz,win,A01,A,black,0
2960,2796,164,23,39,-16,26,5.52,3360,180,blitz,win,C10,C,white,0
2796,2960,164,59,39,20,26,5.43,2396,180,blitz,loss,C10,C,black,0
2853,2943,90,12,39,-27,29,5.18,2453,180,blitz,loss,D41,D,white,0
2943,2853,90,6,39,-33,29,4.67,3343,180,blitz,win,D41,D,black,0
2809,2975,166,16,39,-23,56,2.41,3209,180,blitz,win,E05,E,white,0
2975,2809,166,30,39,-9,56,3.06,2575,180,blitz,loss,E05,E,black,0
2971,2565,406,44,39,5,56,2.95,3371,180,blitz,win,D02,D,white,0
2565,2971,406,60,39,21,56,2.26,2165,180,blitz,loss,D02,D,black,0
